alpha,gamma,graph type,entropy
0.01,0.99,remote,2.29335656610066
0.01,0.99,remote,2.177187813677771
0.01,0.99,remote,2.1978827270320607
0.01,0.99,remote,2.3010386053277454
0.01,0.99,remote,2.264172434299803
0.01,0.99,remote,2.1794320876199658
0.01,0.99,remote,2.2618584895319898
0.01,0.99,remote,2.277588347985457
0.01,0.99,remote,2.277942206530266
0.01,0.99,remote,2.2294960749128028
0.01,0.99,remote,2.2170892187142286
0.01,0.99,remote,2.171723736793624
0.01,0.99,remote,2.234440335895324
0.01,0.99,remote,2.2664700629878856
0.01,0.99,remote,2.2812264487881055
0.01,0.99,remote,2.1542229753358266
0.01,0.99,remote,2.315705168081397
0.01,0.99,remote,2.2744306603321216
0.01,0.99,remote,2.2273767867452885
0.01,0.99,remote,2.3505440069143395
0.01,0.99,remote,2.2035659972644415
0.01,0.99,remote,2.2289204869825325
0.01,0.99,remote,2.230929480347883
0.01,0.99,remote,2.160460160437547
0.01,0.99,remote,2.1967531097460555
0.01,0.99,remote,2.217861019924317
0.01,0.99,remote,2.2101485364718925
0.01,0.99,remote,2.1750977118081383
0.01,0.99,remote,2.1370590472123707
0.01,0.99,remote,2.31207309163508
0.01,0.99,remote,2.2059296578995764
0.01,0.99,remote,2.245123482069442
0.01,0.99,remote,2.1804409969737275
0.01,0.99,remote,2.234915005507968
0.01,0.99,remote,2.1862157467265555
0.01,0.99,remote,2.168012899799435
0.01,0.99,remote,2.21084162133439
0.01,0.99,remote,2.1927387601428334
0.01,0.99,remote,2.2336976332114644
0.01,0.99,remote,2.1941258973302036
0.01,0.99,remote,2.160897481298431
0.01,0.99,remote,2.1916156638930957
0.01,0.99,remote,2.1978803644807035
0.01,0.99,remote,2.286048834856369
0.01,0.99,remote,2.1776892588810832
0.01,0.99,remote,2.158439378633909
0.01,0.99,remote,2.2156889735339838
0.01,0.99,remote,2.226180596448546
0.01,0.99,remote,2.252691629666724
0.01,0.99,remote,2.194799686056933
0.01,0.99,remote,2.1950725453179283
0.01,0.99,remote,2.1822337097266313
0.01,0.99,remote,2.172802157433914
0.01,0.99,remote,2.2606031729872735
0.01,0.99,remote,2.261908094712923
0.01,0.99,remote,2.180239853829428
0.01,0.99,remote,2.244449855524732
0.01,0.99,remote,2.3054864733313347
0.01,0.99,remote,2.2414307037377252
0.01,0.99,remote,2.1483407919918647
0.01,0.99,remote,2.3466237233795777
0.01,0.99,remote,2.230666954283505
0.01,0.99,remote,2.175561853674549
0.01,0.99,remote,2.2147102465034685
0.01,0.99,remote,2.189111472694517
0.01,0.99,remote,2.2707543595179702
0.01,0.99,remote,2.1626128075533777
0.01,0.99,remote,2.2413605888636816
0.01,0.99,remote,2.3200502105897622
0.01,0.99,remote,2.247241982817373
0.01,0.99,remote,2.2734183579324423
0.01,0.99,remote,2.170213960869517
0.01,0.99,remote,2.187721169011791
0.01,0.99,remote,2.2200237256748188
0.01,0.99,remote,2.202766998118949
0.01,0.99,remote,2.284317901841836
0.01,0.99,remote,2.2846439912501553
0.01,0.99,remote,2.2242377350269784
0.01,0.99,remote,2.1767840214721907
0.01,0.99,remote,2.2581056140299376
0.01,0.99,remote,2.1985015418356197
0.01,0.99,remote,2.349089754633131
0.01,0.99,remote,2.2014474007791724
0.01,0.99,remote,2.204381626534974
0.01,0.99,remote,2.185675765718836
0.01,0.99,remote,2.2609821252868576
0.01,0.99,remote,2.1950830445142535
0.01,0.99,remote,2.2627356441605415
0.01,0.99,remote,2.2235567362785287
0.01,0.99,remote,2.2400120476003638
0.01,0.99,remote,2.110121929792184
0.01,0.99,remote,2.2334432575102268
0.01,0.99,remote,2.28447680089947
0.01,0.99,remote,2.367856924347867
0.01,0.99,remote,2.1802445320123205
0.01,0.99,remote,2.1800513326245228
0.01,0.99,remote,2.2726280885468957
0.01,0.99,remote,2.2556006101224493
0.01,0.99,remote,2.233865782653801
0.01,0.99,remote,2.2715479008885793
0.01,0.99,remote,2.265433408061429
0.01,0.99,remote,2.210385606823661
0.01,0.99,remote,2.263798917409467
0.01,0.99,remote,2.2779092012090665
0.01,0.99,remote,2.2004301932664765
0.01,0.99,remote,2.22072984258366
0.01,0.99,remote,2.1998645611234178
0.01,0.99,remote,2.2933680001314998
0.01,0.99,remote,2.2523700064489676
0.01,0.99,remote,2.22950782221648
0.01,0.99,remote,2.241886285991055
0.01,0.99,remote,2.172464136394438
0.01,0.99,remote,2.2454586500202147
0.01,0.99,remote,2.3230910229013735
0.01,0.99,remote,2.2874460888253227
0.01,0.99,remote,2.1657432768931644
0.01,0.99,remote,2.308480633935637
0.01,0.99,remote,2.2864615103795507
0.01,0.99,remote,2.2599812765879226
0.01,0.99,remote,2.3806964932163996
0.01,0.99,remote,2.2058239343370705
0.01,0.99,remote,2.2271610551613312
0.01,0.99,remote,2.271749963607052
0.01,0.99,remote,2.1884647247096924
0.01,0.99,remote,2.244833944267525
0.01,0.99,remote,2.2890448384090605
0.01,0.99,remote,2.217351484352102
0.01,0.99,remote,2.168839629434071
0.01,0.99,remote,2.140087938369418
0.01,0.99,remote,2.240124162950259
0.01,0.99,remote,2.1883823562501554
0.01,0.99,remote,2.234871878692532
0.01,0.99,remote,2.1956577103319557
0.01,0.99,remote,2.244565320482752
0.01,0.99,remote,2.1724289540088444
0.01,0.99,remote,2.1865526998594156
0.01,0.99,remote,2.1842072323668877
0.01,0.99,remote,2.1734625487442374
0.01,0.99,remote,2.216615141675107
0.01,0.99,remote,2.1981455555572684
0.01,0.99,remote,2.147433208144229
0.01,0.99,remote,2.208868371086652
0.01,0.99,remote,2.218403924900615
0.01,0.99,remote,2.3050826810752794
0.01,0.99,remote,2.2006296883725898
0.01,0.99,remote,2.1594049547981715
0.01,0.99,remote,2.224145268393683
0.01,0.99,remote,2.2809957228278694
0.01,0.99,remote,2.300578707850918
0.01,0.99,remote,2.2042830800654123
0.01,0.99,remote,2.1850729502360036
0.01,0.99,remote,2.155270690627291
0.01,0.99,remote,2.1683030128773737
0.01,0.99,remote,2.240378719116361
0.01,0.99,remote,2.2547758787753067
0.01,0.99,remote,2.1610749459992924
0.01,0.99,remote,2.2342060228979594
0.01,0.99,remote,2.2683134200093256
0.01,0.99,remote,2.20880945584093
0.01,0.99,remote,2.1619512857171386
0.01,0.99,remote,2.3509689015619095
0.01,0.99,remote,2.2598943280887163
0.01,0.99,remote,2.1913617237979466
0.01,0.99,remote,2.2293988185648503
0.01,0.99,remote,2.1623971628290177
0.01,0.99,remote,2.2906538066093414
0.01,0.99,remote,2.1397893160425605
0.01,0.99,remote,2.22962039049501
0.01,0.99,remote,2.3048748080306223
0.01,0.99,remote,2.2542514470705695
0.01,0.99,remote,2.3232531532453926
0.01,0.99,remote,2.187714524850624
0.01,0.99,remote,2.1900559121797625
0.01,0.99,remote,2.1986098426016274
0.01,0.99,remote,2.1904590585644805
0.01,0.99,remote,2.273218334623502
0.01,0.99,remote,2.292143008451066
0.01,0.99,remote,2.2424117204197627
0.01,0.99,remote,2.191539068005519
0.01,0.99,remote,2.2427975879331306
0.01,0.99,remote,2.1906403719406775
0.01,0.99,remote,2.333860116108262
0.01,0.99,remote,2.2206469950841736
0.01,0.99,remote,2.2185622039676534
0.01,0.99,remote,2.1797776882331705
0.01,0.99,remote,2.2556584362922605
0.01,0.99,remote,2.2204082867070656
0.01,0.99,remote,2.245800005130857
0.01,0.99,remote,2.210957441082528
0.01,0.99,remote,2.2367334296970114
0.01,0.99,remote,2.101934219759287
0.01,0.99,remote,2.2224349962288645
0.01,0.99,remote,2.3160452302248613
0.01,0.99,remote,2.2887682674956022
0.01,0.99,remote,2.191106027493705
0.01,0.99,remote,2.1837777820437214
0.01,0.99,remote,2.2515382007900477
0.01,0.99,remote,2.2661146726191532
0.01,0.99,remote,2.240047200006787
0.01,0.99,remote,2.2787689418427153
0.01,0.99,remote,2.3182765003114265
0.01,0.99,remote,2.2031930493710448
0.01,0.99,remote,2.237322786004382
0.01,0.99,remote,2.2898306697280333
0.01,0.99,remote,2.2136426824311513
0.01,0.99,remote,2.1937743710327537
0.01,0.99,remote,2.2069047394009633
0.01,0.99,remote,2.2642112828034024
0.01,0.99,remote,2.2421037735706526
0.01,0.99,remote,2.1665071236547777
0.01,0.99,remote,2.2150538638692376
0.01,0.99,remote,2.2357350206316466
0.01,0.99,remote,2.2884081053615324
0.01,0.99,remote,2.24658052503
0.01,0.99,remote,2.2760344529746006
0.01,0.99,remote,2.1632033028962137
0.01,0.99,remote,2.3177828147954096
0.01,0.99,remote,2.305897672924232
0.01,0.99,remote,2.225538685750013
0.01,0.99,remote,2.2703096092471085
0.01,0.99,remote,2.2048554130619085
0.01,0.99,remote,2.2780883875232636
0.01,0.99,remote,2.2227667003487475
0.01,0.99,remote,2.143685103224346
0.01,0.99,remote,2.2100808357704524
0.01,0.99,remote,2.250041556173106
0.01,0.99,remote,2.194326010581084
0.01,0.99,remote,2.167224539466428
0.01,0.99,remote,2.1725892803392877
0.01,0.99,remote,2.27205121385301
0.01,0.99,remote,2.333780600515393
0.01,0.99,remote,2.282224314550051
0.01,0.99,remote,2.1662810372991643
0.01,0.99,remote,2.296696326050758
0.01,0.99,remote,2.1880683592991588
0.01,0.99,remote,2.1600210546349445
0.01,0.99,remote,2.1603830418960728
0.01,0.99,remote,2.213654489456639
0.01,0.99,remote,2.2373360921222436
0.01,0.99,remote,2.170354472621389
0.01,0.99,remote,2.157280253061086
0.01,0.99,remote,2.21062418769247
0.01,0.99,remote,2.26570653141768
0.01,0.99,remote,2.3077701672036675
0.01,0.99,remote,2.131222313542637
0.01,0.99,remote,2.1709022099343724
0.01,0.99,remote,2.2278821206179162
0.01,0.99,remote,2.23987908732119
0.01,0.99,remote,2.278397042575363
0.01,0.99,remote,2.2484814062055642
0.01,0.99,remote,2.180592093153058
0.01,0.99,remote,2.1741839440360877
0.01,0.99,remote,2.1272894029055056
0.01,0.99,remote,2.294463004558124
0.01,0.99,remote,2.2546379076582497
0.01,0.99,remote,2.2095835001809916
0.01,0.99,remote,2.296858171097456
0.01,0.99,remote,2.215807033528119
0.01,0.99,remote,2.255013949528744
0.01,0.99,remote,2.139931461419328
0.01,0.99,remote,2.362000211656389
0.01,0.99,remote,2.253198851627285
0.01,0.99,remote,2.107248920170473
0.01,0.99,remote,2.274298073943098
0.01,0.99,remote,2.1990305299120663
0.01,0.99,remote,2.317004468346286
0.01,0.99,remote,2.1440485268797693
0.01,0.99,remote,2.2174728425927164
0.01,0.99,remote,2.361931844647745
0.01,0.99,remote,2.21921830515824
0.01,0.99,remote,2.299386042482162
0.01,0.99,remote,2.1925507531623945
0.01,0.99,remote,2.193699348631208
0.01,0.99,remote,2.223619909089913
0.01,0.99,remote,2.207280696719676
0.01,0.99,remote,2.2733243446668383
0.01,0.99,remote,2.3038625254270633
0.01,0.99,remote,2.2192006602053533
0.01,0.99,remote,2.1431226574892364
0.01,0.99,remote,2.2470483324709063
0.01,0.99,remote,2.194787765452384
0.01,0.99,remote,2.2855113981802133
0.01,0.99,remote,2.2213744589452444
0.01,0.99,remote,2.125848904611357
0.01,0.99,remote,2.1757042900478654
0.01,0.99,remote,2.204237012482625
0.01,0.99,remote,2.212451298161543
0.01,0.99,remote,2.2589629777085345
0.01,0.99,remote,2.2925905750297324
0.01,0.99,remote,2.22888688965612
0.01,0.99,remote,2.1163142576345186
0.01,0.99,remote,2.214822373714969
0.01,0.99,remote,2.3049724899750963
0.01,0.99,remote,2.2502469244296397
0.01,0.99,remote,2.152886417072934
0.01,0.99,remote,2.242382688861828
0.01,0.99,remote,2.3054919531043785
0.01,0.99,remote,2.2285943695169843
0.01,0.99,remote,2.2631362567894335
0.01,0.99,remote,2.237867157374231
0.01,0.99,remote,2.2444099409276834
0.01,0.99,remote,2.1738883994593636
0.01,0.99,remote,2.246936311561074
0.01,0.99,remote,2.3199771824959257
0.01,0.99,remote,2.1636017025793848
0.01,0.99,remote,2.258686415515953
0.01,0.99,remote,2.2698873683481935
0.01,0.99,remote,2.3344927867466136
0.01,0.99,remote,2.2744266117489342
0.01,0.99,remote,2.239479841608783
0.01,0.99,remote,2.303858769753439
0.01,0.99,remote,2.2165742849257497
0.01,0.99,remote,2.178453544765307
0.01,0.99,remote,2.275588048043584
0.01,0.99,remote,2.277196824791474
0.01,0.99,remote,2.193094768548645
0.01,0.99,remote,2.3093338549500975
0.01,0.99,remote,2.2876829865990667
0.01,0.99,remote,2.251513592143051
0.01,0.99,remote,2.272918211636454
0.01,0.99,remote,2.1996005701778287
0.01,0.99,remote,2.232136137173612
0.01,0.99,remote,2.230763478817037
0.01,0.99,remote,2.2350989895659037
0.01,0.99,remote,2.2179369419134494
0.01,0.99,remote,2.242570160463922
0.01,0.99,remote,2.236257256750118
0.01,0.99,remote,2.210578589571329
0.01,0.99,remote,2.1300416794858252
0.01,0.99,remote,2.179475391729959
0.01,0.99,remote,2.2205372103794043
0.01,0.99,remote,2.2127840781320227
0.01,0.99,remote,2.148428831292153
0.01,0.99,remote,2.340220632534645
0.01,0.99,remote,2.2072037577805372
0.01,0.99,remote,2.174535847858883
0.01,0.99,remote,2.1365826120450815
0.01,0.99,remote,2.194882641532179
0.01,0.99,remote,2.2304784060305947
0.01,0.99,remote,2.179399804934193
0.01,0.99,remote,2.0954343481594275
0.01,0.99,remote,2.190277579157727
0.01,0.99,remote,2.2649164378040405
0.01,0.99,remote,2.266646803392339
0.01,0.99,remote,2.1753136361568273
0.01,0.99,remote,2.1348027811780717
0.01,0.99,remote,2.2402425293567596
0.01,0.99,remote,2.24955136151143
0.01,0.99,remote,2.3448177277835365
0.01,0.99,remote,2.198959973547753
0.01,0.99,remote,2.2361983802864565
0.01,0.99,remote,2.1842592837726373
0.01,0.99,remote,2.1977904451762442
0.01,0.99,remote,2.2256053671513403
0.01,0.99,remote,2.2003919793388937
0.01,0.99,remote,2.2051728820370404
0.01,0.99,remote,2.2348939022850955
0.01,0.99,remote,2.3143493965434567
0.01,0.99,remote,2.215219357247073
0.01,0.99,remote,2.170856282226536
0.01,0.99,remote,2.279226903412679
0.01,0.99,remote,2.241851275600111
0.01,0.99,remote,2.1395059222586474
0.01,0.99,remote,2.27863117128957
0.01,0.99,remote,2.1918318769988616
0.01,0.99,remote,2.2326866013899713
0.01,0.99,remote,2.232995670731445
0.01,0.99,remote,2.2278850431645814
0.01,0.99,remote,2.2681671346501173
0.01,0.99,remote,2.268025890002062
0.01,0.99,remote,2.2650786844773285
0.01,0.99,remote,2.142383530044953
0.01,0.99,remote,2.13938104813982
0.01,0.99,remote,2.2318018775866952
0.01,0.99,remote,2.2087933791971825
0.01,0.99,remote,2.260529922133588
0.01,0.99,remote,2.3414469475295996
0.01,0.99,remote,2.241121306261126
0.01,0.99,remote,2.185029973634602
0.01,0.99,remote,2.246025182500495
0.01,0.99,remote,2.154813524796487
0.01,0.99,remote,2.288453713705933
0.01,0.99,remote,2.230181657118657
0.01,0.99,remote,2.2069121502805493
0.01,0.99,remote,2.1978931629555145
0.01,0.99,remote,2.2449007467853273
0.01,0.99,remote,2.284406656768624
0.01,0.99,remote,2.2298813194833813
0.01,0.99,remote,2.2851722956884033
0.01,0.99,remote,2.190807023491409
0.01,0.99,remote,2.075839182219561
0.01,0.99,remote,2.18146701218172
0.01,0.99,remote,2.3382429166166223
0.01,0.99,remote,2.30946838715533
0.01,0.99,remote,2.2086043096287877
0.01,0.99,remote,2.230789493440404
0.01,0.99,remote,2.269377477273832
0.01,0.99,remote,2.1592761243008094
0.01,0.99,remote,2.294936717071188
0.01,0.99,remote,2.2956119557176495
0.01,0.99,remote,2.2973005365222012
0.01,0.99,remote,2.2210149391351854
0.01,0.99,remote,2.2428006906474502
0.01,0.99,remote,2.3022802121294585
0.01,0.99,remote,2.2382741070150964
0.01,0.99,remote,2.193561052279896
0.01,0.99,remote,2.2081178825937005
0.01,0.99,remote,2.3238336336849033
0.01,0.99,remote,2.3060542482576487
0.01,0.99,remote,2.2002726307947436
0.01,0.99,remote,2.242676841300028
0.01,0.99,remote,2.3254347679753278
0.01,0.99,remote,2.184106140861283
0.01,0.99,remote,2.270746433359654
0.01,0.99,remote,2.347597316407479
0.01,0.99,remote,2.212513998155418
0.01,0.99,remote,2.1744489951404202
0.01,0.99,remote,2.3186642039813554
0.01,0.99,remote,2.259812868643888
0.01,0.99,remote,2.306461029937618
0.01,0.99,remote,2.2806657077975885
0.01,0.99,remote,2.234856728332079
0.01,0.99,remote,2.2696373063836432
0.01,0.99,remote,2.1860549493872785
0.01,0.99,remote,2.2412209428384404
0.01,0.99,remote,2.2455275492385183
0.01,0.99,remote,2.194489732144022
0.01,0.99,remote,2.2564947786479927
0.01,0.99,remote,2.180984532230764
0.01,0.99,remote,2.225024829078772
0.01,0.99,remote,2.238591708798008
0.01,0.99,remote,2.262724232570523
0.01,0.99,remote,2.0931044412849564
0.01,0.99,remote,2.3315135550525268
0.01,0.99,remote,2.270268942008885
0.01,0.99,remote,2.179817501674667
0.01,0.99,remote,2.1655238183095444
0.01,0.99,remote,2.2387281874020606
0.01,0.99,remote,2.309782535804448
0.01,0.99,remote,2.1891588299602462
0.01,0.99,remote,2.135437365056587
0.01,0.99,remote,2.2788143461662043
0.01,0.99,remote,2.2711159857087218
0.01,0.99,remote,2.339273157983368
0.01,0.99,remote,2.1187153410252115
0.01,0.99,remote,2.1884766517857748
0.01,0.99,remote,2.1543703482171574
0.01,0.99,remote,2.2440897268231326
0.01,0.99,remote,2.280119294706521
0.01,0.99,remote,2.228582438343559
0.01,0.99,remote,2.246832745586458
0.01,0.99,remote,2.1675954289898374
0.01,0.99,remote,2.134194175798923
0.01,0.99,remote,2.3161982629021534
0.01,0.99,remote,2.2197321516235253
0.01,0.99,remote,2.226993668365628
0.01,0.99,remote,2.315931200012313
0.01,0.99,remote,2.2655366188598607
0.01,0.99,remote,2.2071624295194416
0.01,0.99,remote,2.168640088008644
0.01,0.99,remote,2.3505426390032964
0.01,0.99,remote,2.3003879656798953
0.01,0.99,remote,2.1381394844269357
0.01,0.99,remote,2.377627830897256
0.01,0.99,remote,2.2775947219913073
0.01,0.99,remote,2.250676251569114
0.01,0.99,remote,2.231789199485766
0.01,0.99,remote,2.2515582988690372
0.01,0.99,remote,2.245712820646206
0.01,0.99,remote,2.224370656296931
0.01,0.99,remote,2.273626041431922
0.01,0.99,remote,2.134017295633363
0.01,0.99,remote,2.106140906626699
0.01,0.99,remote,2.230727128527785
0.01,0.99,remote,2.2483750952669546
0.01,0.99,remote,2.2746264314738998
0.01,0.99,remote,2.3606019427335636
0.01,0.99,remote,2.2284405564080805
0.01,0.99,remote,2.1356473031048457
0.01,0.99,remote,2.3425402828986295
0.01,0.99,remote,2.206842363339296
0.01,0.99,remote,2.236293545334616
0.01,0.99,remote,2.2181566235390373
0.01,0.99,remote,2.1343172148578455
0.01,0.99,remote,2.1141612226836424
0.01,0.99,remote,2.245137997145021
0.01,0.99,remote,2.1751733638578354
0.01,0.99,remote,2.280298765454362
0.01,0.99,remote,2.256574291900334
0.01,0.99,remote,2.132407632088135
0.01,0.99,remote,2.197118111809993
0.01,0.99,remote,2.208546354665791
0.01,0.99,remote,2.3042720228923046
0.01,0.99,remote,2.2361073746391282
0.01,0.99,remote,2.1588315793479853
0.01,0.99,remote,2.2894974720253876
0.01,0.99,remote,2.2649074814925867
0.01,0.99,remote,2.1978568873122537
0.01,0.99,remote,2.26684017872916
0.01,0.99,remote,2.2379032941598918
0.01,0.99,remote,2.276828544513398
0.01,0.99,remote,2.263379828366078
0.01,0.99,remote,2.2044087493387305
0.01,0.99,remote,2.2877211506710946
0.01,0.99,remote,2.2113842275139657
0.01,0.99,remote,2.1599011465538807
0.01,0.99,remote,2.259659220835305
0.01,0.99,remote,2.362135694301267
0.01,0.99,remote,2.2463230794612685
0.05,0.01,remote,1.0632702332873738
0.05,0.01,remote,0.8903221692426052
0.05,0.01,remote,1.1956689565958352
0.05,0.01,remote,0.9363813228406902
0.05,0.01,remote,0.9756044418800353
0.05,0.01,remote,0.8582319278472424
0.05,0.01,remote,1.299421134581772
0.05,0.01,remote,0.9665447582684908
0.05,0.01,remote,1.0339103326683243
0.05,0.01,remote,1.0259269021855715
0.05,0.01,remote,0.8042764334605726
0.05,0.01,remote,0.9727478029569596
0.05,0.01,remote,1.051088303421214
0.05,0.01,remote,0.9497351561067343
0.05,0.01,remote,1.3147786422470058
0.05,0.01,remote,0.8912006314375757
0.05,0.01,remote,0.895707769389907
0.05,0.01,remote,1.1461773858758992
0.05,0.01,remote,1.030042892915542
0.05,0.01,remote,1.4955672797027886
0.05,0.01,remote,0.9145022871280798
0.05,0.01,remote,0.815407302642691
0.05,0.01,remote,1.0402134856815874
0.05,0.01,remote,1.31263285951441
0.05,0.01,remote,0.9137861185441863
0.05,0.01,remote,1.1641806651685729
0.05,0.01,remote,1.2774465143740004
0.05,0.01,remote,1.344496571314881
0.05,0.01,remote,1.3753065855765265
0.05,0.01,remote,1.1478823250480328
0.05,0.01,remote,1.0842208430618079
0.05,0.01,remote,1.1295060264660366
0.05,0.01,remote,1.180790082285813
0.05,0.01,remote,0.9538902279194041
0.05,0.01,remote,0.838160651967705
0.05,0.01,remote,1.2468241044066355
0.05,0.01,remote,1.4605869630565074
0.05,0.01,remote,0.9031607419570726
0.05,0.01,remote,1.1937870840720337
0.05,0.01,remote,0.8485458255449491
0.05,0.01,remote,1.335972154957895
0.05,0.01,remote,1.0180126444316913
0.05,0.01,remote,1.1428923030667937
0.05,0.01,remote,1.3500265375647442
