alpha,gamma,hop length,entropy
0.5,0.1,1,-0.039333897583869515
0.5,0.1,1,-0.09275289815339138
0.5,0.1,1,-0.04196076282085648
0.5,0.1,1,-0.00960561078858957
0.5,0.1,1,-0.05975788374524238
0.5,0.1,1,0.047409873344518516
0.5,0.1,1,-0.05318937104036525
0.5,0.1,1,-0.15446956291131997
0.5,0.1,1,0.028746622103085206
0.5,0.1,1,0.010212464502987295
0.5,0.1,1,-0.06603141544464863
0.5,0.1,1,0.03344266761836945
0.5,0.1,1,-0.12901200436100102
0.5,0.1,1,0.052709759720233285
0.5,0.1,1,0.09994197343292832
0.5,0.1,1,0.010187534690592637
0.5,0.1,1,0.007600440313264345
0.5,0.1,1,-0.04107066512441793
0.5,0.1,1,0.06314507918174672
0.5,0.1,1,-0.1614295201497471
0.5,0.1,1,0.008837887224537821
0.5,0.1,1,-0.044415392384263175
0.5,0.1,1,-0.044971031183544286
0.5,0.1,1,0.01859643325715732
0.5,0.1,1,0.007521286729320398
0.5,0.1,1,-0.035268252393442
0.5,0.1,1,-0.06370320497232762
0.5,0.1,1,-0.004883469120112727
0.5,0.1,1,0.07282483699711961
0.5,0.1,1,0.10589292450347099
0.5,0.1,1,-0.061996927181613204
0.5,0.1,1,-0.055523597137790315
0.5,0.1,1,-0.09247878174786317
0.5,0.1,1,0.010780587606821879
0.5,0.1,1,-0.18735742883051332
0.5,0.1,1,-0.03260268556013024
0.5,0.1,1,-0.06588776164911359
0.5,0.1,1,0.07273102980945034
0.5,0.1,1,-0.038206092191801266
0.5,0.1,1,0.007530012311786294
0.5,0.1,1,-0.1657063520662474
0.5,0.1,1,-0.008226172666162324
0.5,0.1,1,-0.06014513047755354
0.5,0.1,1,-0.05694660582777722
0.5,0.1,1,-0.07610263463566835
0.5,0.1,1,-0.07998383244279172
0.5,0.1,1,0.11956348951574691
0.5,0.1,1,0.09169034524403696
0.5,0.1,1,0.1222233547055922
0.5,0.1,1,0.03308540078834521
0.5,0.1,1,-0.03914967991646967
0.5,0.1,1,0.07476807529124518
0.5,0.1,1,0.07189354589360142
0.5,0.1,1,0.09863019401445694
0.5,0.1,1,-0.08376868624631206
0.5,0.1,1,0.011295508561771195
0.5,0.1,1,-0.030717117846634334
0.5,0.1,1,-0.09973256018269305
0.5,0.1,1,0.037227097129752584
0.5,0.1,1,0.038391953343941854
0.5,0.1,1,-0.005177039634213676
0.5,0.1,1,0.0031943927390898352
0.5,0.1,1,-0.05200974754820287
0.5,0.1,1,0.15513784456571544
0.5,0.1,1,0.03270876345937079
0.5,0.1,1,-0.004705382634760946
0.5,0.1,1,0.10821678433374449
0.5,0.1,1,-0.12416298262265468
0.5,0.1,1,0.14654289671449994
0.5,0.1,1,-0.06459529404344977
0.5,0.1,1,-0.00995737835448618
0.5,0.1,1,0.04812117268732807
0.5,0.1,1,-0.12234415380749186
0.5,0.1,1,-0.15668351447995965
0.5,0.1,1,0.05169933756682532
0.5,0.1,1,0.03870888160510533
0.5,0.1,1,0.060652984853055925
0.5,0.1,1,0.11846189581983757
0.5,0.1,1,-0.05145114223123515
0.5,0.1,1,0.1858958836345994
0.5,0.1,1,-0.03690246662752239
0.5,0.1,1,-0.05969499864674188
0.5,0.1,1,-0.01821964256436792
0.5,0.1,1,0.0198555815715471
0.5,0.1,1,-0.07072494088787384
0.5,0.1,1,0.13317828709081336
0.5,0.1,1,0.06323720169698821
0.5,0.1,2,0.0415436935332163
0.5,0.1,2,-0.047643902099808955
0.5,0.1,2,0.07626845574610086
0.5,0.1,2,-0.05257254170391423
0.5,0.1,2,-0.033238978179923606
0.5,0.1,2,0.0586451678806128
0.5,0.1,2,0.08531997514889222
0.5,0.1,2,-0.003702728708045555
0.5,0.1,2,-0.018113427269596416
0.5,0.1,2,0.056334391269963424
0.5,0.1,2,-0.15335702022913944
0.5,0.1,2,-0.013648631708073511
0.5,0.1,2,-0.006954604233576411
0.5,0.1,2,-0.039333897583869515
0.5,0.1,2,-0.09275289815339138
0.5,0.1,2,-0.04196076282085648
0.5,0.1,2,-0.00960561078858957
0.5,0.1,2,-0.05975788374524238
0.5,0.1,2,0.047409873344518516
0.5,0.1,2,-0.05318937104036525
0.5,0.1,2,-0.15446956291131997
0.5,0.1,2,0.028746622103085206
0.5,0.1,2,0.010212464502987295
0.5,0.1,2,-0.06603141544464863
0.5,0.1,2,0.03344266761836945
0.5,0.1,2,-0.12901200436100102
0.5,0.1,2,0.052709759720233285
0.5,0.1,2,0.09994197343292832
0.5,0.1,2,0.010187534690592637
0.5,0.1,2,0.007600440313264345
0.5,0.1,2,-0.04107066512441793
0.5,0.1,2,0.06314507918174672
0.5,0.1,2,-0.1614295201497471
0.5,0.1,2,0.008837887224537821
0.5,0.1,2,-0.044415392384263175
0.5,0.1,2,-0.044971031183544286
0.5,0.1,2,0.01859643325715732
0.5,0.1,2,0.007521286729320398
0.5,0.1,2,-0.035268252393442
0.5,0.1,2,-0.06370320497232762
0.5,0.1,2,-0.004883469120112727
0.5,0.1,2,0.07282483699711961
0.5,0.1,2,0.10589292450347099
0.5,0.1,2,-0.061996927181613204
0.5,0.1,2,-0.055523597137790315
0.5,0.1,2,-0.09247878174786317
0.5,0.1,2,0.010780587606821879
0.5,0.1,2,-0.18735742883051332
0.5,0.1,2,-0.03260268556013024
0.5,0.1,2,-0.06588776164911359
0.5,0.1,2,0.07273102980945034
0.5,0.1,2,-0.038206092191801266
0.5,0.1,2,0.007530012311786294
0.5,0.1,2,-0.1657063520662474
0.5,0.1,2,-0.008226172666162324
0.5,0.1,2,-0.06014513047755354
0.5,0.1,2,-0.05694660582777722
0.5,0.1,2,-0.07610263463566835
0.5,0.1,2,-0.07998383244279172
0.5,0.1,2,0.11956348951574691
0.5,0.1,2,0.09169034524403696
0.5,0.1,2,0.1222233547055922
0.5,0.1,2,0.03308540078834521
0.5,0.1,2,-0.03914967991646967
0.5,0.1,2,0.07476807529124518
0.5,0.1,2,0.07189354589360142
0.5,0.1,2,0.09863019401445694
0.5,0.1,2,-0.08376868624631206
0.5,0.1,2,0.011295508561771195
0.5,0.1,2,-0.030717117846634334
0.5,0.1,2,-0.09973256018269305
0.5,0.1,2,0.037227097129752584
0.5,0.1,2,0.038391953343941854
0.5,0.1,2,-0.005177039634213676
0.5,0.1,2,0.0031943927390898352
0.5,0.1,2,-0.05200974754820287
0.5,0.1,2,0.15513784456571544
0.5,0.1,2,0.03270876345937079
0.5,0.1,2,-0.004705382634760946
0.5,0.1,2,0.10821678433374449
0.5,0.1,2,-0.12416298262265468
0.5,0.1,2,0.14654289671449994
0.5,0.1,2,-0.06459529404344977
0.5,0.1,2,-0.00995737835448618
0.5,0.1,2,0.04812117268732807
0.5,0.1,2,-0.12234415380749186
0.5,0.1,2,-0.15668351447995965
0.5,0.1,2,0.05169933756682532
0.5,0.1,2,0.03870888160510533
0.5,0.1,2,0.060652984853055925
0.5,0.1,2,0.11846189581983757
0.5,0.1,2,-0.05145114223123515
0.5,0.1,2,0.1858958836345994
0.5,0.1,2,-0.03690246662752239
0.5,0.1,2,-0.05969499864674188
0.5,0.1,2,-0.01821964256436792
0.5,0.1,2,0.0198555815715471
0.5,0.1,2,-0.07072494088787384
0.5,0.1,2,0.13317828709081336
0.5,0.1,2,0.06323720169698821
0.5,0.1,3,0.009301181068845699
0.5,0.1,3,0.0963807779550272
0.5,0.1,3,-0.01258218437269587
0.5,0.1,3,0.1394970693869546
0.5,0.1,3,0.08941772744103649
0.5,0.1,3,-0.011373283524128919
0.5,0.1,3,-0.11777834308211999
0.5,0.1,3,0.0744796529027616
0.5,0.1,3,0.00016804103918222069
0.5,0.1,3,-0.031038495954280654
0.5,0.1,3,0.26196342753627644
0.5,0.1,3,0.15046675081843386
0.5,0.1,3,0.054414982164898706
0.5,0.1,3,-0.0013422261254136814
0.5,0.1,3,0.09868249854535205
0.5,0.1,3,0.01789836950119872
0.5,0.1,3,0.2792395497421746
0.5,0.1,3,0.1911545311591074
0.5,0.1,3,-0.19074390073361058
0.5,0.1,3,-0.10805172528210438
0.5,0.1,3,0.03990063998986293
0.5,0.1,3,0.14084592937063167
0.5,0.1,3,0.009512793009999854
0.5,0.1,3,-0.12862993027673886
0.5,0.1,3,-0.33024934502361747
0.5,0.1,3,0.0411880559762412
0.5,0.1,3,-0.13170300908493915
0.5,0.1,3,-0.029917020097461
0.5,0.1,3,-0.1371965025831292
0.5,0.1,3,0.07121585287448151
0.5,0.1,3,0.049548988589345866
0.5,0.1,3,0.12454986002199642
0.5,0.1,3,0.05304124151135203
0.5,0.1,3,0.07058603946860376
0.5,0.1,3,0.16297853603847368
0.5,0.1,3,0.05235607512375973
0.5,0.1,3,0.1906010421444685
0.5,0.1,3,0.23540025822829103
0.5,0.1,3,0.022507786398354268
0.5,0.1,3,0.13360380290525264
0.5,0.1,3,0.03845666800886782
0.5,0.1,3,0.10258509807669092
0.5,0.1,3,0.19883777334657093
0.5,0.1,3,0.10400067333444674
0.5,0.1,3,-0.10724671870482916
0.5,0.1,3,-0.1560469546553196
0.5,0.1,3,-0.09742205033494633
0.5,0.1,3,0.15372602584725337
0.5,0.1,3,0.06801708181062005
0.5,0.1,3,0.12059145907405533
0.5,0.1,3,-0.03182635871722361
0.5,0.1,3,0.17736827547523748
0.5,0.1,3,-0.0034814922673457316
0.5,0.1,3,-0.049224015557359335
0.5,0.1,3,0.12674805537506795
0.5,0.1,3,0.07483816178297298
0.5,0.1,3,0.07550679869065258
0.5,0.1,3,0.023837795156285146
0.5,0.1,3,0.19434349837882414
0.5,0.1,3,-0.07419982941544023
0.5,0.1,3,0.16732136045871604
0.5,0.1,3,0.04171140524763883
0.5,0.1,3,0.13824905073153804
0.5,0.1,3,0.0771059520765498
0.5,0.1,3,0.11908117218780179
0.5,0.1,3,0.22285153945148628
0.5,0.1,3,0.11062886068522326
0.5,0.1,3,0.04654309768219855
0.5,0.1,3,0.058754548349089
0.5,0.1,3,0.09592139144051082
0.5,0.1,3,0.1643396079283319
0.5,0.1,3,0.16751334481070956
0.5,0.1,3,0.007631940390394609
0.5,0.1,3,0.20603353156261062
0.5,0.1,3,0.2667514120834328
0.5,0.1,3,-0.040556487873979474
0.5,0.1,3,0.009358972032242896
0.5,0.1,3,-0.07096623476542008
0.5,0.1,3,0.08757116048893954
0.5,0.1,3,-0.05657856125820304
0.5,0.1,3,0.08671165770867373
0.5,0.1,3,0.31059122947817364
0.5,0.1,3,0.01857438205928963
0.5,0.1,3,0.09366859809168981
0.5,0.1,3,0.12631131196830958
0.5,0.1,3,0.0947459469520151
0.5,0.1,3,-0.018011229696243802
0.5,0.1,3,0.14146081286901735
0.5,0.1,3,-0.12123792501355668
0.5,0.1,3,0.03734024270432168
0.5,0.1,3,0.0281808445524363
0.5,0.1,3,0.1388016912346437
0.5,0.1,3,-0.03731446209467282
0.5,0.1,3,0.16717689779044953
0.5,0.1,3,0.1661403244390529
0.5,0.1,3,0.1539817525390007
0.5,0.1,3,0.1611769299113852
0.5,0.1,3,0.20032692086379766
0.5,0.1,3,0.11751874538450613
0.5,0.1,3,-0.027813984606843034
0.5,0.25,1,0.059539502877108186
0.5,0.25,1,-0.017234384949528447
0.5,0.25,1,0.050216707559747276
0.5,0.25,1,-0.029994317383824853
0.5,0.25,1,-0.03717524052963972
0.5,0.25,1,0.04971554322040972
0.5,0.25,1,0.08926516132689
0.5,0.25,1,-0.030257712766703637
0.5,0.25,1,-0.028771039549602806
0.5,0.25,1,0.07005629272682157
0.5,0.25,1,-0.12707756270234527
0.5,0.25,1,-0.005513503430040201
0.5,0.25,1,-0.025439283433135396
0.5,0.25,1,-0.06587760367439843
0.5,0.25,1,-0.0638302895581575
0.5,0.25,1,-0.046456477242748484
0.5,0.25,1,0.01590171019887432
0.5,0.25,1,-0.06180752245219323
0.5,0.25,1,0.04400960566882639
0.5,0.25,1,-0.025964397385480176
0.5,0.25,1,-0.16374964999598896
0.5,0.25,1,0.028614491120592556
0.5,0.25,1,0.005834958504334464
0.5,0.25,1,-0.06718997095571799
0.5,0.25,1,0.038499703025138166
0.5,0.25,1,-0.10887206777708958
0.5,0.25,1,0.04457416657022151
0.5,0.25,1,0.06987992710482804
0.5,0.25,1,0.014188411597857442
0.5,0.25,1,-0.00029351243037534225
0.5,0.25,1,-0.040268212029590744
0.5,0.25,1,0.0423014293781212
0.5,0.25,1,-0.12093376724940041
0.5,0.25,1,0.020511641239664424
0.5,0.25,1,-0.04906986568074445
0.5,0.25,1,-0.031054578924572196
0.5,0.25,1,0.0006679297951566188
0.5,0.25,1,0.018514693131063797
0.5,0.25,1,-0.06842250566884078
0.5,0.25,1,-0.057911344015109556
0.5,0.25,1,0.02018925598943433
0.5,0.25,1,0.07541852341952682
0.5,0.25,1,0.06677388019281061
0.5,0.25,1,-0.04935211907991688
0.5,0.25,1,-0.03518542559353155
0.5,0.25,1,-0.09049319081941798
0.5,0.25,1,0.03306888820168541
0.5,0.25,1,-0.15604923011125083
0.5,0.25,1,-0.02524333776254628
0.5,0.25,1,-0.06335889608204837
0.5,0.25,1,0.07081542460647938
0.5,0.25,1,-0.021514913788641676
0.5,0.25,1,0.00642697104623613
0.5,0.25,1,-0.12831666856785806
0.5,0.25,1,-0.011010278402699303
0.5,0.25,1,-0.10070503141054221
0.5,0.25,1,-0.019159791075865185
0.5,0.25,1,-0.06504596259163797
0.5,0.25,1,-0.0748163519480769
0.5,0.25,1,0.10382025377122295
0.5,0.25,1,0.11758714112032731
0.5,0.25,1,0.09811723869311462
0.5,0.25,1,0.005128734924467304
0.5,0.25,1,-0.03414533096858818
0.5,0.25,1,0.07631310681168246
0.5,0.25,1,0.0667544970096583
0.5,0.25,1,0.10511296003983883
0.5,0.25,1,-0.0818538141600762
0.5,0.25,1,0.004830301979884766
0.5,0.25,1,-0.001830463468116772
0.5,0.25,1,-0.07914402421792688
0.5,0.25,1,0.041294066410910046
0.5,0.25,1,0.024518915914650163
0.5,0.25,1,-0.023682333535845368
0.5,0.25,1,0.012901369622432268
0.5,0.25,1,-0.03790064939161786
0.5,0.25,1,0.13206069252316532
0.5,0.25,1,0.02341702697399728
0.5,0.25,1,0.030510465706429235
0.5,0.25,1,0.10624445769064406
0.5,0.25,1,-0.11417461462117373
0.5,0.25,1,0.12461419272834995
0.5,0.25,1,-0.0619739979256444
0.5,0.25,1,0.013452868135566343
0.5,0.25,1,0.040859318746808926
0.5,0.25,1,-0.10765237944734807
0.5,0.25,1,-0.12231101584454351
0.5,0.25,1,0.06218799519909868
0.5,0.25,1,0.016603141785730413
0.5,0.25,1,0.05363823187372785
0.5,0.25,1,0.1227503489836741
0.5,0.25,1,-0.06656697941638745
0.5,0.25,1,0.16783983976751404
0.5,0.25,1,-0.06859690134862828
0.5,0.25,1,-0.0635237244714808
0.5,0.25,1,-0.00448609213693385
0.5,0.25,1,0.03723355408139617
0.5,0.25,1,-0.06153142138438894
0.5,0.25,1,0.1324561412516847
0.5,0.25,1,0.041046775141679426
0.5,0.25,2,0.059539502877108186
0.5,0.25,2,-0.017234384949528447
0.5,0.25,2,0.050216707559747276
0.5,0.25,2,-0.029994317383824853
0.5,0.25,2,-0.03717524052963972
0.5,0.25,2,0.04971554322040972
0.5,0.25,2,0.08926516132689
0.5,0.25,2,-0.030257712766703637
0.5,0.25,2,-0.028771039549602806
0.5,0.25,2,0.07005629272682157
0.5,0.25,2,-0.12707756270234527
0.5,0.25,2,-0.005513503430040201
0.5,0.25,2,-0.025439283433135396
0.5,0.25,2,-0.06587760367439843
0.5,0.25,2,-0.0638302895581575
0.5,0.25,2,-0.046456477242748484
0.5,0.25,2,0.01590171019887432
0.5,0.25,2,-0.06180752245219323
0.5,0.25,2,0.04400960566882639
0.5,0.25,2,-0.025964397385480176
0.5,0.25,2,-0.16374964999598896
0.5,0.25,2,0.028614491120592556
0.5,0.25,2,0.005834958504334464
0.5,0.25,2,-0.06718997095571799
0.5,0.25,2,0.038499703025138166
0.5,0.25,2,-0.10887206777708958
0.5,0.25,2,0.04457416657022151
0.5,0.25,2,0.06987992710482804
0.5,0.25,2,0.014188411597857442
0.5,0.25,2,-0.00029351243037534225
0.5,0.25,2,-0.040268212029590744
0.5,0.25,2,0.0423014293781212
0.5,0.25,2,-0.12093376724940041
0.5,0.25,2,0.020511641239664424
0.5,0.25,2,-0.04906986568074445
0.5,0.25,2,-0.031054578924572196
0.5,0.25,2,0.0006679297951566188
0.5,0.25,2,0.018514693131063797
0.5,0.25,2,-0.06842250566884078
0.5,0.25,2,-0.057911344015109556
0.5,0.25,2,0.02018925598943433
0.5,0.25,2,0.07541852341952682
0.5,0.25,2,0.06677388019281061
0.5,0.25,2,-0.04935211907991688
0.5,0.25,2,-0.03518542559353155
0.5,0.25,2,-0.09049319081941798
0.5,0.25,2,0.03306888820168541
0.5,0.25,2,-0.15604923011125083
0.5,0.25,2,-0.02524333776254628
0.5,0.25,2,-0.06335889608204837
0.5,0.25,2,0.07081542460647938
0.5,0.25,2,-0.021514913788641676
0.5,0.25,2,0.00642697104623613
0.5,0.25,2,-0.12831666856785806
0.5,0.25,2,-0.011010278402699303
0.5,0.25,2,-0.10070503141054221
0.5,0.25,2,-0.019159791075865185
0.5,0.25,2,-0.06504596259163797
0.5,0.25,2,-0.0748163519480769
0.5,0.25,2,0.10382025377122295
0.5,0.25,2,0.11758714112032731
0.5,0.25,2,0.09811723869311462
0.5,0.25,2,0.005128734924467304
0.5,0.25,2,-0.03414533096858818
0.5,0.25,2,0.07631310681168246
0.5,0.25,2,0.0667544970096583
0.5,0.25,2,0.10511296003983883
0.5,0.25,2,-0.0818538141600762
0.5,0.25,2,0.004830301979884766
0.5,0.25,2,-0.001830463468116772
0.5,0.25,2,-0.07914402421792688
0.5,0.25,2,0.041294066410910046
0.5,0.25,2,0.024518915914650163
0.5,0.25,2,-0.023682333535845368
0.5,0.25,2,0.012901369622432268
0.5,0.25,2,-0.03790064939161786
0.5,0.25,2,0.13206069252316532
0.5,0.25,2,0.02341702697399728
0.5,0.25,2,0.030510465706429235
0.5,0.25,2,0.10624445769064406
0.5,0.25,2,-0.11417461462117373
0.5,0.25,2,0.12461419272834995
0.5,0.25,2,-0.0619739979256444
0.5,0.25,2,0.013452868135566343
0.5,0.25,2,0.040859318746808926
0.5,0.25,2,-0.10765237944734807
0.5,0.25,2,-0.12231101584454351
0.5,0.25,2,0.06218799519909868
0.5,0.25,2,0.016603141785730413
0.5,0.25,2,0.05363823187372785
0.5,0.25,2,0.1227503489836741
0.5,0.25,2,-0.06656697941638745
0.5,0.25,2,0.16783983976751404
0.5,0.25,2,-0.06859690134862828
0.5,0.25,2,-0.0635237244714808
0.5,0.25,2,-0.00448609213693385
0.5,0.25,2,0.03723355408139617
0.5,0.25,2,-0.06153142138438894
0.5,0.25,2,0.1324561412516847
0.5,0.25,2,0.041046775141679426
0.5,0.25,3,0.050805484972836545
0.5,0.25,3,0.10451499732937863
0.5,0.25,3,0.046772967423574396
0.5,0.25,3,0.15603264677887263
0.5,0.25,3,0.13073729884413887
0.5,0.25,3,0.01521087806118393
0.5,0.25,3,-0.0693505175691751
0.5,0.25,3,0.12128253514355092
0.5,0.25,3,0.0362453650168959
0.5,0.25,3,-0.01271743839611883
0.5,0.25,3,0.24366946922924826
0.5,0.25,3,0.1803447362934565
0.5,0.25,3,0.0850897965522237
0.5,0.25,3,0.04242414135471173
0.5,0.25,3,0.11573052106535875
0.5,0.25,3,0.02664714061856177
0.5,0.25,3,0.27733607868238375
0.5,0.25,3,0.21121651630352445
0.5,0.25,3,-0.16504049768883178
0.5,0.25,3,-0.07325154287104785
0.5,0.25,3,0.044097209307431884
0.5,0.25,3,0.16451204068428837
0.5,0.25,3,0.038171726357461466
0.5,0.25,3,-0.07973683481088445
0.5,0.25,3,-0.24861626496717948
0.5,0.25,3,0.0700255445103013
0.5,0.25,3,-0.0999525059466535
0.5,0.25,3,0.00033307731160281406
0.5,0.25,3,-0.0917168272019453
0.5,0.25,3,0.10268766338859359
0.5,0.25,3,0.08305981126386586
0.5,0.25,3,0.12225979849904145
0.5,0.25,3,0.08381970951366813
0.5,0.25,3,0.13767185544763216
0.5,0.25,3,0.17525411291445714
0.5,0.25,3,0.08211659628106704
0.5,0.25,3,0.20299057447746915
0.5,0.25,3,0.24603722003314377
0.5,0.25,3,0.045294780023177106
0.5,0.25,3,0.14707641199146804
0.5,0.25,3,0.07445840582496244
0.5,0.25,3,0.12558354146020756
0.5,0.25,3,0.2075271892888857
0.5,0.25,3,0.12743969363572805
0.5,0.25,3,-0.0637668006362131
0.5,0.25,3,-0.09802277928142411
0.5,0.25,3,-0.046064717616912
0.5,0.25,3,0.1707575154845089
0.5,0.25,3,0.07764103525257648
0.5,0.25,3,0.14474529633987032
0.5,0.25,3,0.02622162198140887
0.5,0.25,3,0.18188156120900434
0.5,0.25,3,-0.005409688052950834
0.5,0.25,3,-0.0021843214886592133
0.5,0.25,3,0.12795299109824776
0.5,0.25,3,0.1095074134399403
0.5,0.25,3,0.12349459815843011
0.5,0.25,3,0.03962052371299607
0.5,0.25,3,0.21732207151400473
0.5,0.25,3,-0.04938520877985231
0.5,0.25,3,0.1687409448690962
0.5,0.25,3,0.08114332546211656
0.5,0.25,3,0.15139506309344464
0.5,0.25,3,0.05859790320007141
0.5,0.25,3,0.13483889225550172
0.5,0.25,3,0.2612523781956806
0.5,0.25,3,0.13293391825989587
0.5,0.25,3,0.06544688876643368
0.5,0.25,3,0.07004660001574181
0.5,0.25,3,0.120444178209133
0.5,0.25,3,0.1823984404732013
0.5,0.25,3,0.16001302264033734
0.5,0.25,3,0.06295110017215366
0.5,0.25,3,0.18012445834169188
0.5,0.25,3,0.2787851261586307
0.5,0.25,3,2.5735881660660098e-05
0.5,0.25,3,0.05708187279199772
0.5,0.25,3,-0.03157843546849626
0.5,0.25,3,0.12414477423831638
0.5,0.25,3,-0.011950633225676688
0.5,0.25,3,0.11252849805864473
0.5,0.25,3,0.30853945863301413
0.5,0.25,3,0.057840509646366556
0.5,0.25,3,0.09419002558044975
0.5,0.25,3,0.1207872619366166
0.5,0.25,3,0.11398295823120574
0.5,0.25,3,-0.004537083058503866
0.5,0.25,3,0.16300810817745304
0.5,0.25,3,-0.04073688640016093
0.5,0.25,3,0.09351029242073272
0.5,0.25,3,0.09334355529013405
0.5,0.25,3,0.1522084676326403
0.5,0.25,3,0.03975510227389689
0.5,0.25,3,0.18263375007887417
0.5,0.25,3,0.19295426212676992
0.5,0.25,3,0.17074300068168058
0.5,0.25,3,0.15414768319671124
0.5,0.25,3,0.19089820801441548
0.5,0.25,3,0.13845929662939827
0.5,0.25,3,0.004713012898141633
0.5,0.5,1,0.06798841397651012
0.5,0.5,1,0.01062198143042914
0.5,0.5,1,0.025328784688373185
0.5,0.5,1,-0.018505369827847895
0.5,0.5,1,-0.03336085577690273
0.5,0.5,1,0.04421963085270142
0.5,0.5,1,0.08033787361088285
0.5,0.5,1,-0.05186249268641596
0.5,0.5,1,-0.04179113632849418
0.5,0.5,1,0.07869975804354201
0.5,0.5,1,-0.0994487657836507
0.5,0.5,1,-0.005991880866066612
0.5,0.5,1,-0.04394579935428222
0.5,0.5,1,-0.07964297949700061
0.5,0.5,1,-0.0388057019818826
0.5,0.5,1,-0.032724737361616185
0.5,0.5,1,0.03626963824665852
0.5,0.5,1,-0.05699902091885489
0.5,0.5,1,0.03278915819828976
0.5,0.5,1,-0.008274467220313886
0.5,0.5,1,-0.16220358255831213
0.5,0.5,1,0.027102781276355126
0.5,0.5,1,0.0023159573639079944
0.5,0.5,1,-0.07412967031219586
0.5,0.5,1,0.042930335360352956
0.5,0.5,1,-0.09969698717263409
0.5,0.5,1,0.02452876996650999
0.5,0.5,1,0.033894767041499296
0.5,0.5,1,0.020043117393913512
0.5,0.5,1,-0.014159070574498944
0.5,0.5,1,-0.04381576178635638
0.5,0.5,1,0.020954738322158217
0.5,0.5,1,-0.07821998022342558
0.5,0.5,1,0.031113503449958113
0.5,0.5,1,-0.05211641710944703
0.5,0.5,1,-0.01552477793531093
0.5,0.5,1,-0.023002398240933974
0.5,0.5,1,0.022040036264067142
0.5,0.5,1,-0.09817201910845519
0.5,0.5,1,-0.04251908602725041
0.5,0.5,1,0.04205545432712077
0.5,0.5,1,0.07070109037320349
0.5,0.5,1,0.03337411042213434
0.5,0.5,1,-0.03683720122973955
0.5,0.5,1,-0.01953464988718201
0.5,0.5,1,-0.07110378928512096
0.5,0.5,1,0.048348822895142085
0.5,0.5,1,-0.11788584565185678
0.5,0.5,1,-0.013302176774124819
0.5,0.5,1,-0.06731184428658943
0.5,0.5,1,0.059214087071971955
0.5,0.5,1,-0.012956525315966694
0.5,0.5,1,-0.00038126610152056095
0.5,0.5,1,-0.08512212556039156
0.5,0.5,1,-0.019938278986214586
0.5,0.5,1,-0.12896133199906168
0.5,0.5,1,0.007147696276214477
0.5,0.5,1,-0.05060613352115051
0.5,0.5,1,-0.07107378373391504
0.5,0.5,1,0.08835763620116355
0.5,0.5,1,0.12138576144066593
0.5,0.5,1,0.06995887926497346
0.5,0.5,1,-0.012706170396239447
0.5,0.5,1,-0.027211768959940486
0.5,0.5,1,0.06307839846011754
0.5,0.5,1,0.059302952079093973
0.5,0.5,1,0.10649922564348513
0.5,0.5,1,-0.0640701955661318
0.5,0.5,1,0.00542306290573813
0.5,0.5,1,0.02843370639806042
0.5,0.5,1,-0.06095642064837081
0.5,0.5,1,0.04536939180047628
0.5,0.5,1,0.009658579149060875
0.5,0.5,1,-0.039775608800793893
0.5,0.5,1,0.012220884980787883
0.5,0.5,1,-0.028753285482653768
0.5,0.5,1,0.10314725824728588
0.5,0.5,1,0.019312019980355144
0.5,0.5,1,0.061249882614292206
0.5,0.5,1,0.10220738453219491
0.5,0.5,1,-0.09512441399398752
0.5,0.5,1,0.10000611448756325
0.5,0.5,1,-0.06342920369833771
0.5,0.5,1,0.02821470674367732
0.5,0.5,1,0.04059351869572114
0.5,0.5,1,-0.07727562727591097
0.5,0.5,1,-0.08777547615505932
0.5,0.5,1,0.06377008117424499
0.5,0.5,1,-0.007281222183717073
0.5,0.5,1,0.04332784941024559
0.5,0.5,1,0.1190548336938766
0.5,0.5,1,-0.07640202709214727
0.5,0.5,1,0.1348739756787083
0.5,0.5,1,-0.08817312065806648
0.5,0.5,1,-0.05308707409432789
0.5,0.5,1,0.011166468507829874
0.5,0.5,1,0.05401515751864161
0.5,0.5,1,-0.050364177651445186
0.5,0.5,1,0.11995678926467157
0.5,0.5,1,0.01563428802162825
0.5,0.5,2,0.06798841397651012
0.5,0.5,2,0.01062198143042914
0.5,0.5,2,0.025328784688373185
0.5,0.5,2,-0.018505369827847895
0.5,0.5,2,-0.03336085577690273
0.5,0.5,2,0.04421963085270142
0.5,0.5,2,0.08033787361088285
0.5,0.5,2,-0.05186249268641596
0.5,0.5,2,-0.04179113632849418
0.5,0.5,2,0.07869975804354201
0.5,0.5,2,-0.0994487657836507
0.5,0.5,2,-0.005991880866066612
0.5,0.5,2,-0.04394579935428222
0.5,0.5,2,-0.07964297949700061
0.5,0.5,2,-0.0388057019818826
0.5,0.5,2,-0.032724737361616185
0.5,0.5,2,0.03626963824665852
0.5,0.5,2,-0.05699902091885489
0.5,0.5,2,0.03278915819828976
0.5,0.5,2,-0.008274467220313886
0.5,0.5,2,-0.16220358255831213
0.5,0.5,2,0.027102781276355126
0.5,0.5,2,0.0023159573639079944
0.5,0.5,2,-0.07412967031219586
0.5,0.5,2,0.042930335360352956
0.5,0.5,2,-0.09969698717263409
0.5,0.5,2,0.02452876996650999
0.5,0.5,2,0.033894767041499296
0.5,0.5,2,0.020043117393913512
