alpha,gamma,graph type,entropy
0.01,0.25,lattice,36.21702182480858
0.01,0.25,lattice,35.95973587375554
0.01,0.25,lattice,36.37162794176993
0.01,0.25,lattice,36.03237199165552
0.01,0.25,lattice,36.176962135526246
0.01,0.25,lattice,36.22631840443702
0.01,0.25,lattice,36.060431828521814
0.01,0.25,lattice,36.03446109079845
0.01,0.25,lattice,36.27786275304972
0.01,0.25,lattice,36.34939569873261
0.01,0.25,lattice,36.506532358232
0.01,0.25,lattice,36.32271470710684
0.01,0.25,lattice,36.266966708702554
0.01,0.25,lattice,36.18728825740765
0.01,0.25,lattice,36.23584676908885
0.01,0.25,lattice,35.96635396703901
0.01,0.25,lattice,36.22822540084027
0.01,0.25,lattice,36.310439882655494
0.01,0.25,lattice,36.04861503139431
0.01,0.25,lattice,35.98146295976329
0.01,0.25,lattice,35.9278076412278
0.01,0.25,lattice,36.4100519296681
0.01,0.25,lattice,35.74885482237423
0.01,0.25,lattice,36.231658288851094
0.01,0.25,lattice,36.252516582579425
0.01,0.25,lattice,36.46623445839418
0.01,0.25,lattice,35.84149996536023
0.01,0.25,lattice,36.27869968979909
0.01,0.25,lattice,36.649515772074366
0.01,0.25,lattice,36.143730530295464
0.01,0.25,lattice,36.357198257807966
0.01,0.25,lattice,36.31099230250416
0.01,0.25,lattice,36.39124573822575
0.01,0.25,lattice,36.319697124339626
0.01,0.25,lattice,35.980781126676575
0.01,0.25,lattice,36.218665566537666
0.01,0.25,lattice,36.11539928828691
0.01,0.25,lattice,36.29891505896801
0.01,0.25,lattice,36.26864688898446
0.01,0.25,lattice,36.20668746971779
0.01,0.25,lattice,36.53520101820425
0.01,0.25,lattice,36.167728319986246
0.01,0.25,lattice,36.05453661315417
0.01,0.25,lattice,36.598374741241194
0.01,0.25,lattice,36.56053595732062
0.01,0.25,lattice,36.03570929452713
0.01,0.25,lattice,35.92502567969731
0.01,0.25,lattice,36.185651397350334
0.01,0.25,lattice,35.88737064438202
0.01,0.25,lattice,36.569959118537255
0.01,0.25,lattice,36.33907464157552
0.01,0.25,lattice,36.186141057985694
0.01,0.25,lattice,35.77063784968216
0.01,0.25,lattice,36.458218841508476
0.01,0.25,lattice,36.077753902802556
0.01,0.25,lattice,36.20734279855702
0.01,0.25,lattice,36.21527648389557
0.01,0.25,lattice,36.23369105857076
0.01,0.25,lattice,36.29756846687518
0.01,0.25,lattice,35.920407303680825
0.01,0.25,lattice,36.24239982779906
0.01,0.25,lattice,36.342413127217085
0.01,0.25,lattice,36.31632056413204
0.01,0.25,lattice,35.94455208426964
0.01,0.25,lattice,35.85978419260386
0.01,0.25,lattice,35.88523874050503
0.01,0.25,lattice,36.15698149853151
0.01,0.25,lattice,36.14241103994865
0.01,0.25,lattice,36.271886057179515
0.01,0.25,lattice,36.438281043191296
0.01,0.25,lattice,36.022509706763
0.01,0.25,lattice,36.27853421504679
0.01,0.25,lattice,36.26107806578594
0.01,0.25,lattice,36.41927319985348
0.01,0.25,lattice,36.44807229896282
0.01,0.25,lattice,36.298286563787556
0.01,0.25,lattice,36.140244816959125
0.01,0.25,lattice,35.779387526277766
0.01,0.25,lattice,36.052118442417665
0.01,0.25,lattice,36.28976547616859
0.01,0.25,lattice,36.28389192971956
0.01,0.5,modular,36.319628859731566
0.01,0.5,modular,36.32561199646574
0.01,0.5,modular,36.35969295139789
0.01,0.5,modular,36.24407502538659
0.01,0.5,modular,36.48401642348601
0.01,0.5,modular,36.21113367270355
0.01,0.5,modular,36.636837988458744
0.01,0.5,modular,36.420813133497404
0.01,0.5,modular,36.8117897479542
0.01,0.5,modular,36.461417831841516
0.01,0.5,modular,36.516086492492526
0.01,0.5,modular,36.85826529464478
0.01,0.5,modular,36.543332567058386
0.01,0.5,modular,36.274827849693665
0.01,0.5,modular,36.50862685099311
0.01,0.5,modular,36.60382031151396
0.01,0.5,modular,36.32115901329239
0.01,0.5,modular,36.57171523332545
0.01,0.5,modular,36.306251564075964
0.01,0.5,modular,36.18416790370247
0.01,0.5,modular,36.244744309213196
0.01,0.5,modular,36.45651474250205
0.01,0.5,modular,36.49288942499705
0.01,0.5,modular,36.686623960997466
0.01,0.5,modular,36.34551860831685
0.01,0.5,modular,36.189907680722364
0.01,0.5,modular,36.34439133503561
0.01,0.5,modular,36.57869120386977
0.01,0.5,modular,36.519722214951095
0.01,0.5,modular,36.71208365158819
0.01,0.5,modular,36.57212381565668
0.01,0.5,modular,36.585919843714464
0.01,0.5,modular,36.2991864032745
0.01,0.5,modular,36.40710982814546
0.01,0.5,modular,36.34336498335828
0.01,0.5,modular,36.276033708689305
0.01,0.5,modular,36.73827608641042
0.01,0.5,modular,36.26363226421405
0.01,0.5,modular,36.28692107746197
0.01,0.5,modular,36.1497469076169
0.01,0.5,modular,36.7242813798773
0.01,0.5,modular,36.0976114157513
0.01,0.5,modular,36.29958858735536
0.01,0.5,modular,36.20449482667209
0.01,0.5,modular,36.31678357611727
0.01,0.5,modular,36.03313891034162
0.01,0.5,modular,36.21635217627477
0.01,0.5,modular,36.8850081452014
0.01,0.5,modular,36.46518430510246
0.01,0.5,modular,36.575688811876006
0.01,0.5,modular,36.69946940237449
0.01,0.5,modular,36.5546214293057
0.01,0.5,modular,36.66281616139369
0.01,0.5,modular,36.24719949752492
0.01,0.5,modular,36.33735466261712
0.01,0.5,modular,36.24424000118946
0.01,0.5,modular,36.44447401414483
0.01,0.5,modular,36.365635395784025
0.01,0.5,modular,36.19928506799669
0.01,0.5,modular,36.70537338883974
0.01,0.5,modular,36.45697209488232
0.01,0.5,modular,36.440568896574405
0.01,0.5,modular,36.538541409447326
0.01,0.5,modular,36.57569972752092
0.01,0.5,modular,36.29186853213878
0.01,0.5,modular,36.06660463689752
0.01,0.5,modular,36.33357719205206
0.01,0.5,modular,36.281059189485084
0.01,0.5,modular,36.70230494868575
0.01,0.5,modular,36.69525050838662
0.01,0.5,modular,36.495170280539256
0.01,0.5,modular,36.307164692195016
0.01,0.5,modular,36.79380119532309
0.01,0.5,modular,36.50343539104604
0.01,0.5,modular,36.62380015336478
0.01,0.5,modular,36.452292558702226
0.01,0.5,modular,36.320013550804745
0.01,0.5,modular,36.494279773024076
0.01,0.5,modular,36.20866082590795
0.01,0.5,modular,36.35396700078475
0.01,0.5,modular,36.491622512751384
0.01,0.5,modular,36.55847532365375
0.01,0.5,modular,36.29540708143257
0.01,0.5,modular,36.29890906814325
0.01,0.5,modular,36.38905796941529
0.01,0.5,modular,36.22823043219598
0.01,0.5,modular,36.28095625309801
0.01,0.5,modular,36.46689746131554
0.01,0.5,modular,36.47397767323089
0.01,0.5,modular,36.200429949575124
0.01,0.5,modular,36.251595932080974
0.01,0.5,modular,36.56718213139976
0.01,0.5,modular,36.49063404782107
0.01,0.5,modular,36.402819672027775
0.01,0.5,modular,36.3896523987443
0.01,0.5,modular,36.117017291389466
0.01,0.5,modular,36.01190262547108
0.01,0.5,modular,36.38338814210904
0.01,0.5,modular,36.553543957675814
0.01,0.5,modular,36.37224497908055
0.01,0.5,lattice,36.84251458819956
0.01,0.5,lattice,36.79463622647937
0.01,0.5,lattice,36.84351994796482
0.01,0.5,lattice,36.93509038499835
0.01,0.5,lattice,37.040105036135785
0.01,0.5,lattice,36.780662686472496
0.01,0.5,lattice,37.174223183572266
0.01,0.5,lattice,36.79284059903736
0.01,0.5,lattice,36.94983658714093
0.01,0.5,lattice,36.87885934586518
0.01,0.5,lattice,37.11164236884646
0.01,0.5,lattice,37.09897647048602
0.01,0.5,lattice,36.934633694698455
0.01,0.5,lattice,36.77246541716173
0.01,0.5,lattice,37.194725031141836
0.01,0.5,lattice,36.712868220346266
0.01,0.5,lattice,36.7499551649848
0.01,0.5,lattice,36.92836690061486
0.01,0.5,lattice,37.01941838683793
0.01,0.5,lattice,36.91228145358714
0.01,0.5,lattice,36.66940538274953
0.01,0.5,lattice,37.04978096348677
0.01,0.5,lattice,36.76186582587292
0.01,0.5,lattice,36.90117045163349
0.01,0.5,lattice,36.899432139569896
0.01,0.5,lattice,36.81141392357952
0.01,0.5,lattice,36.80476573013084
0.01,0.5,lattice,36.99497972094244
0.01,0.5,lattice,37.017547428975035
0.01,0.5,lattice,37.169628425533475
0.01,0.5,lattice,36.997187224559966
0.01,0.5,lattice,36.9255517265256
0.01,0.5,lattice,36.96243843880626
0.01,0.5,lattice,36.93601601370932
0.01,0.5,lattice,36.73487132660292
0.01,0.5,lattice,36.94122129374127
0.01,0.5,lattice,37.00292115198374
0.01,0.5,lattice,36.780707114079306
0.01,0.5,lattice,36.7237698912837
0.01,0.5,lattice,36.717080625766144
0.01,0.5,lattice,37.08944148565895
0.01,0.5,lattice,36.54438717084104
0.01,0.5,lattice,36.97227558030184
0.01,0.5,lattice,36.91155303597988
0.01,0.5,lattice,37.11677648515894
0.01,0.5,lattice,36.65471273772905
0.01,0.5,lattice,36.97952493308059
0.01,0.5,lattice,37.29311454598613
0.01,0.5,lattice,36.86826390431049
0.01,0.5,lattice,37.03298778654484
0.01,0.5,lattice,37.011518257850284
0.01,0.5,lattice,37.08106826923971
0.01,0.5,lattice,36.95690766438198
0.01,0.5,lattice,36.755305023596165
0.01,0.5,lattice,36.91694653015163
0.01,0.5,lattice,36.85160595306577
0.01,0.5,lattice,36.97410149802335
0.01,0.5,lattice,36.93025186180951
0.01,0.5,lattice,36.88518037387733
0.01,0.5,lattice,37.2287252130093
0.01,0.5,lattice,36.8979064250139
0.01,0.5,lattice,36.77101735418228
0.01,0.5,lattice,37.2073882808529
0.01,0.5,lattice,37.21864659397798
0.01,0.5,lattice,36.75709984251533
0.01,0.5,lattice,36.63969975749323
0.01,0.5,lattice,36.83282210049654
0.01,0.5,lattice,36.67094937668
0.01,0.5,lattice,37.199935759301674
0.01,0.5,lattice,37.05491080375849
0.01,0.5,lattice,36.90538967493317
0.01,0.5,lattice,36.5693399588676
0.01,0.5,lattice,37.10529565354358
0.01,0.5,lattice,36.86571341576312
0.01,0.5,lattice,36.98526879903754
0.01,0.5,lattice,36.936994999322145
0.01,0.5,lattice,36.92792952882022
0.01,0.5,lattice,37.00910516484778
0.01,0.5,lattice,36.68295450510695
0.01,0.5,lattice,36.94214280523388
0.01,0.5,lattice,37.043785707716026
0.01,0.5,lattice,36.971337356965286
0.01,0.5,lattice,36.68148107270316
0.01,0.5,lattice,36.653368120414825
0.01,0.5,lattice,36.63064280999001
0.01,0.5,lattice,36.82700694514696
0.01,0.5,lattice,36.87293251408148
0.01,0.5,lattice,36.97162283951494
0.01,0.5,lattice,37.08690397322821
0.01,0.5,lattice,36.80460000686294
0.01,0.5,lattice,36.95388682152938
0.01,0.5,lattice,36.91140458733514
0.01,0.5,lattice,37.0482390711491
0.01,0.5,lattice,37.1175570109132
0.01,0.5,lattice,37.00040788319361
0.01,0.5,lattice,36.88039870621198
0.01,0.5,lattice,36.61669219852391
0.01,0.5,lattice,36.7996539170898
0.01,0.5,lattice,36.96200789886879
0.01,0.5,lattice,36.97431483353664
0.01,0.75,modular,36.66120197449143
0.01,0.75,modular,36.698599242920984
0.01,0.75,modular,36.7013350317446
0.01,0.75,modular,36.60556583471329
0.01,0.75,modular,36.81402112488365
0.01,0.75,modular,36.557265362405076
0.01,0.75,modular,36.936814367303384
0.01,0.75,modular,36.7352910591097
0.01,0.75,modular,37.11026941572284
0.01,0.75,modular,36.7801022084523
0.01,0.75,modular,36.89725941635189
0.01,0.75,modular,37.21092387584766
0.01,0.75,modular,36.85234423472507
0.01,0.75,modular,36.65829532160578
0.01,0.75,modular,36.82557926927063
0.01,0.75,modular,36.97665683530208
0.01,0.75,modular,36.64026837259577
0.01,0.75,modular,36.91725477079482
0.01,0.75,modular,36.68449114939965
0.01,0.75,modular,36.58223890549953
0.01,0.75,modular,36.585621458029436
0.01,0.75,modular,36.80216168884901
0.01,0.75,modular,36.84121535090568
0.01,0.75,modular,36.990423670135385
0.01,0.75,modular,36.6941871921932
0.01,0.75,modular,36.58125267592408
0.01,0.75,modular,36.73527832602351
0.01,0.75,modular,36.948970099106646
0.01,0.75,modular,36.851251403239104
0.01,0.75,modular,37.06602070307666
0.01,0.75,modular,36.924710317573116
0.01,0.75,modular,36.926019294823256
0.01,0.75,modular,36.706381723603286
0.01,0.75,modular,36.74521515435904
0.01,0.75,modular,36.75210541967249
0.01,0.75,modular,36.6636655143649
0.01,0.75,modular,37.11861282290063
0.01,0.75,modular,36.61041477441207
0.01,0.75,modular,36.6646232426384
0.01,0.75,modular,36.55799595374937
0.01,0.75,modular,37.05230870627102
0.01,0.75,modular,36.500023182295976
0.01,0.75,modular,36.661722544239225
0.01,0.75,modular,36.52795791091363
0.01,0.75,modular,36.71160310968476
0.01,0.75,modular,36.46641852395943
0.01,0.75,modular,36.596049922915796
0.01,0.75,modular,37.21486314144961
0.01,0.75,modular,36.83208631240703
0.01,0.75,modular,36.90282000563775
0.01,0.75,modular,37.040359859688486
0.01,0.75,modular,36.90924438530515
0.01,0.75,modular,36.94122161312702
0.01,0.75,modular,36.59930466832742
0.01,0.75,modular,36.71042518579259
0.01,0.75,modular,36.64824483210471
0.01,0.75,modular,36.79968505591141
0.01,0.75,modular,36.710457600174195
0.01,0.75,modular,36.57040047070541
0.01,0.75,modular,37.06891249256772
0.01,0.75,modular,36.82412281625578
0.01,0.75,modular,36.8206044321471
0.01,0.75,modular,36.86118480091046
0.01,0.75,modular,36.92342746358742
0.01,0.75,modular,36.638514218096404
0.01,0.75,modular,36.41635886178639
0.01,0.75,modular,36.65405160232869
0.01,0.75,modular,36.662846995788485
0.01,0.75,modular,37.01639319123396
0.01,0.75,modular,37.059482881737
0.01,0.75,modular,36.85815403558238
0.01,0.75,modular,36.6771258159622
0.01,0.75,modular,37.118795541368414
0.01,0.75,modular,36.887255021520225
0.01,0.75,modular,36.99356388825029
0.01,0.75,modular,36.82830473257134
0.01,0.75,modular,36.69261085369159
0.01,0.75,modular,36.86762220788633
0.01,0.75,modular,36.61480287888284
0.01,0.75,modular,36.74465333503733
0.01,0.75,modular,36.85013838658152
0.01,0.75,modular,36.87697295957793
0.01,0.75,modular,36.66347165901094
0.01,0.75,modular,36.68081344323698
0.01,0.75,modular,36.75290832853315
0.01,0.75,modular,36.5521606509521
0.01,0.75,modular,36.683085716432615
0.01,0.75,modular,36.80820341931235
0.01,0.75,modular,36.82200370286633
0.01,0.75,modular,36.60967434744048
0.01,0.75,modular,36.63868329577411
0.01,0.75,modular,36.91272505601475
0.01,0.75,modular,36.81192563775238
0.01,0.75,modular,36.77592948688914
0.01,0.75,modular,36.75597926751121
0.01,0.75,modular,36.52385883516047
0.01,0.75,modular,36.40271799960217
0.01,0.75,modular,36.763579314132386
0.01,0.75,modular,36.916720629348134
0.01,0.75,modular,36.74531650425973
0.01,0.75,lattice,37.34730466619423
0.01,0.75,lattice,37.33268390372068
0.01,0.75,lattice,37.346784935837434
0.01,0.75,lattice,37.45463642835287
0.01,0.75,lattice,37.5004113284445
0.01,0.75,lattice,37.305211657476704
0.01,0.75,lattice,37.65505036679625
0.01,0.75,lattice,37.28705845897426
0.01,0.75,lattice,37.451379406324065
0.01,0.75,lattice,37.3580641230912
0.01,0.75,lattice,37.622590962714405
0.01,0.75,lattice,37.628220839057505
0.01,0.75,lattice,37.42304366550626
0.01,0.75,lattice,37.318975729823805
0.01,0.75,lattice,37.6511297272162
0.01,0.75,lattice,37.264573617936406
0.01,0.75,lattice,37.249223730385516
0.01,0.75,lattice,37.42911847805885
0.01,0.75,lattice,37.53210125363627
0.01,0.75,lattice,37.41803593852889
0.01,0.75,lattice,37.18839033277837
0.01,0.75,lattice,37.55048004127673
0.01,0.75,lattice,37.29686948540741
0.01,0.75,lattice,37.427897329446594
0.01,0.75,lattice,37.3973237955941
0.01,0.75,lattice,37.35447118054358
0.01,0.75,lattice,37.35239398222733
0.01,0.75,lattice,37.51081875687292
0.01,0.75,lattice,37.50392358542799
0.01,0.75,lattice,37.64698429359334
0.01,0.75,lattice,37.488488695893636
0.01,0.75,lattice,37.41210236303379
0.01,0.75,lattice,37.511516888785295
0.01,0.75,lattice,37.44848831213963
0.01,0.75,lattice,37.291201872156584
0.01,0.75,lattice,37.46054059852135
0.01,0.75,lattice,37.511523884230186
0.01,0.75,lattice,37.30737731977217
0.01,0.75,lattice,37.26746287811905
0.01,0.75,lattice,37.2850059429314
0.01,0.75,lattice,37.58353673178502
0.01,0.75,lattice,37.120044956747314
0.01,0.75,lattice,37.501195307977966
0.01,0.75,lattice,37.399820289014265
0.01,0.75,lattice,37.59382678720275
0.01,0.75,lattice,37.23850818822468
0.01,0.75,lattice,37.48927774638348
0.01,0.75,lattice,37.76209107227647
0.01,0.75,lattice,37.39167059076029
0.01,0.75,lattice,37.522056557314684
0.01,0.75,lattice,37.514020474793554
0.01,0.75,lattice,37.57503686210036
0.01,0.75,lattice,37.435036550737806
0.01,0.75,lattice,37.31017865520129
0.01,0.75,lattice,37.41919200364152
0.01,0.75,lattice,37.38097979332142
0.01,0.75,lattice,37.46879804246358
0.01,0.75,lattice,37.41417925877939
0.01,0.75,lattice,37.37810391942751
0.01,0.75,lattice,37.724209987814625
0.01,0.75,lattice,37.42450640676691
0.01,0.75,lattice,37.29758532449918
0.01,0.75,lattice,37.65774716928111
0.01,0.75,lattice,37.69933519594272
0.01,0.75,lattice,37.28245158264082
0.01,0.75,lattice,37.163329021973155
0.01,0.75,lattice,37.312905533068204
0.01,0.75,lattice,37.23519975581511
0.01,0.75,lattice,37.66240414006215
0.01,0.75,lattice,37.56915670819832
0.01,0.75,lattice,37.42816502640622
0.01,0.75,lattice,37.14698965354735
0.01,0.75,lattice,37.58480921598744
0.01,0.75,lattice,37.42707692386867
0.01,0.75,lattice,37.53302810945215
0.01,0.75,lattice,37.45730483249548
0.01,0.75,lattice,37.437261673162986
0.01,0.75,lattice,37.52574669203271
0.01,0.75,lattice,37.23276135456829
0.01,0.75,lattice,37.45132342471368
0.01,0.75,lattice,37.55220614416154
0.01,0.75,lattice,37.450441996865116
0.01,0.75,lattice,37.220434507523045
0.01,0.75,lattice,37.22517735526207
0.01,0.75,lattice,37.181105046833274
0.01,0.75,lattice,37.32272515727082
0.01,0.75,lattice,37.402694124650274
0.01,0.75,lattice,37.47911063658513
0.01,0.75,lattice,37.56662223937767
0.01,0.75,lattice,37.35732805471094
0.01,0.75,lattice,37.45192694885067
0.01,0.75,lattice,37.394167668916964
0.01,0.75,lattice,37.51409565171462
0.01,0.75,lattice,37.60085489470232
0.01,0.75,lattice,37.50513684802387
0.01,0.75,lattice,37.41251383304793
0.01,0.75,lattice,37.214275161415685
0.01,0.75,lattice,37.342672447561235
0.01,0.75,lattice,37.454243406944585
0.01,0.75,lattice,37.48163922964005
0.01,0.99,modular,36.90951070195487
0.01,0.99,modular,36.96620486312017
0.01,0.99,modular,36.94820854623545
0.01,0.99,modular,36.86672811459949
0.01,0.99,modular,37.05619496887011
0.01,0.99,modular,36.81025038062739
0.01,0.99,modular,37.15364566208621
0.01,0.99,modular,36.96820893889399
0.01,0.99,modular,37.329541163951205
0.01,0.99,modular,37.01285502963429
0.01,0.99,modular,37.17038318690802
0.01,0.99,modular,37.46566086601755
0.01,0.99,modular,37.07979841388648
0.01,0.99,modular,36.9355807310503
0.01,0.99,modular,37.058773310076944
0.01,0.99,modular,37.245278649207926
0.01,0.99,modular,36.87389901168811
0.01,0.99,modular,37.167192774321556
0.01,0.99,modular,36.96045435114485
0.01,0.99,modular,36.87262600029291
0.01,0.99,modular,36.833758864317566
0.01,0.99,modular,37.05717871137492
0.01,0.99,modular,37.09591510595422
0.01,0.99,modular,37.21459854798474
0.01,0.99,modular,36.945994082128706
0.01,0.99,modular,36.86526766607851
0.01,0.99,modular,37.01465012900131
0.01,0.99,modular,37.21266389574797
0.01,0.99,modular,37.09140134838327
0.01,0.99,modular,37.31866297179806
0.01,0.99,modular,37.179095463373855
0.01,0.99,modular,37.1747404652084
0.01,0.99,modular,36.99831220558151
0.01,0.99,modular,36.990975060841656
0.01,0.99,modular,37.04287425824195
0.01,0.99,modular,36.94373254333006
0.01,0.99,modular,37.39475302134903
0.01,0.99,modular,36.861029209528326
0.01,0.99,modular,36.93758893337342
0.01,0.99,modular,36.848900069114706
0.01,0.99,modular,37.290963167388156
0.01,0.99,modular,36.79077886848542
0.01,0.99,modular,36.923230407727125
0.01,0.99,modular,36.772558780796494
0.01,0.99,modular,36.994685099735165
0.01,0.99,modular,36.77920690430388
0.01,0.99,modular,36.87217472931424
0.01,0.99,modular,37.45549367400474
0.01,0.99,modular,37.099501892505145
0.01,0.99,modular,37.14189045981528
0.01,0.99,modular,37.28368497491179
0.01,0.99,modular,37.16751915977471
0.01,0.99,modular,37.1473935504565
0.01,0.99,modular,36.85284058104521
