trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,image_loop.thisRepN,image_loop.thisTrialN,image_loop.thisN,image_loop.thisIndex,break_loop.thisRepN,break_loop.thisTrialN,break_loop.thisN,break_loop.thisIndex,tool,correct_answer,tools,welcome_text.started,instructions_0_keypress.started,instructions_0_keypress.keys,instructions_0_keypress.rt,consent_image_0.started,consent0_key_resp.started,consent0_text.started,consent0_key_resp.keys,consent0_key_resp.rt,consent_image_1.started,consent1_key_resp.started,consent1_text.started,consent1_key_resp.keys,consent1_key_resp.rt,consent2_text.started,consent_image_2.started,consent2_key_resp.started,consent2_key_resp.keys,consent2_key_resp.rt,agree_button.started,disagree_button.started,consent_image_3.started,agree_button.numClicks,agree_button.timesOn,agree_button.timesOff,disagree_button.numClicks,disagree_button.timesOn,disagree_button.timesOff,instructions_text1.started,instructions1_key_resp.started,instr1_cnt_text.started,instructions1_key_resp.keys,instructions1_key_resp.rt,instructions_text2.started,instr2_cnt_text.started,instructions2_key_resp.started,instructions2_key_resp.keys,instructions2_key_resp.rt,instructions_text3.started,instructions3_key_resp.started,instr3_cnt_text.started,instructions3_key_resp.keys,instructions3_key_resp.rt,text_countdown.started,image.started,small_large_keyresp.started,task_question_text.started,smalleroption_text.started,largeroption_text.started,accuracy_score_text.started,small_large_keyresp.keys,small_large_keyresp.corr,small_large_keyresp.rt,fb_2.started,fb_2.stopped,break_text.started,break_key_resp.started,break_key_resp.keys,break_key_resp.rt,participant,date,expName,psychopyVersion,frameRate,
51,0,51,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.56894633418415,213.56894633418415,213.56894633418415,213.56894633418415,213.56894633418415,213.56894633418415,s,1,0.4642179277725518,214.04397674556822,215.06907250732183,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
52,0,52,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.06907250732183,215.06907250732183,215.06907250732183,215.06907250732183,215.06907250732183,215.06907250732183,l,1,0.5960760223679245,215.6774784103036,216.70256300352048,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
53,0,53,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.70256300352048,216.70256300352048,216.70256300352048,216.70256300352048,216.70256300352048,216.70256300352048,s,1,0.6026560381287709,217.31925829558168,218.34435647213832,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
54,0,54,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.34435647213832,218.34435647213832,218.34435647213832,218.34435647213832,218.34435647213832,218.34435647213832,l,1,0.43988011009059846,218.79438318579923,219.82781421777327,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
55,0,55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.82781421777327,219.82781421777327,219.82781421777327,219.82781421777327,219.82781421777327,219.82781421777327,s,1,0.4444618825800717,220.28617982380092,221.31129762053024,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
56,0,56,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.31129762053024,221.31129762053024,221.31129762053024,221.31129762053024,221.31129762053024,221.31129762053024,s,1,0.552998184459284,221.87799638381694,222.90306799765676,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
57,0,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.90306799765676,222.90306799765676,222.90306799765676,222.90306799765676,222.90306799765676,222.90306799765676,l,1,0.5212867887457833,223.4364398671314,224.46154679730535,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
58,0,58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.46154679730535,224.46154679730535,224.46154679730535,224.46154679730535,224.46154679730535,224.46154679730535,s,1,0.45885225234087557,224.9365781141678,225.9616738759214,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
59,0,59,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.9616738759214,225.9616738759214,225.9616738759214,225.9616738759214,225.9616738759214,225.9616738759214,l,1,0.46272709348704666,226.43670489091892,227.47013622464146,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
60,0,60,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.47013622464146,227.47013622464146,227.47013622464146,227.47013622464146,227.47013622464146,227.47013622464146,l,1,0.610332069103606,228.09519033122342,229.12859540409409,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
61,0,61,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.12859540409409,229.12859540409409,229.12859540409409,229.12859540409409,229.12859540409409,229.12859540409409,s,1,0.511885688174516,229.65365735872183,230.67042207613122,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
62,0,62,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.67042207613122,230.67042207613122,230.67042207613122,230.67042207613122,230.67042207613122,230.67042207613122,l,1,0.6900894425343722,231.3704667497659,232.3872423338471,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
63,0,63,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.3872423338471,232.3872423338471,232.3872423338471,232.3872423338471,232.3872423338471,232.3872423338471,s,1,0.6603325220057741,233.062276065466,234.09570106037427,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
64,0,64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.09570106037427,234.09570106037427,234.09570106037427,234.09570106037427,234.09570106037427,234.09570106037427,l,1,0.5278625786304474,234.63741031300742,235.65417321934365,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
65,0,65,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.65417321934365,235.65417321934365,235.65417321934365,235.65417321934365,235.65417321934365,235.65417321934365,s,1,0.8014244924997911,236.47090080927592,237.50434693368152,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
66,0,66,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.50434693368152,237.50434693368152,237.50434693368152,237.50434693368152,237.50434693368152,237.50434693368152,l,1,0.6232949929544702,238.13772272714414,239.154467220651,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
67,0,67,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.154467220651,239.154467220651,239.154467220651,239.154467220651,239.154467220651,239.154467220651,s,1,0.4691960286581889,239.63784588174894,240.66296065994538,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
68,0,68,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.66296065994538,240.66296065994538,240.66296065994538,240.66296065994538,240.66296065994538,240.66296065994538,s,1,0.9047460436122492,241.57967044087127,242.59642278240062,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
69,0,69,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.59642278240062,242.59642278240062,242.59642278240062,242.59642278240062,242.59642278240062,242.59642278240062,s,1,0.659330080030486,243.27150088595226,244.28824990720022,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
70,0,70,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.28824990720022,244.28824990720022,244.28824990720022,244.28824990720022,244.28824990720022,244.28824990720022,l,1,0.6155335385119542,244.91330190072767,245.93839192739688,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
71,0,71,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.93839192739688,245.93839192739688,245.93839192739688,245.93839192739688,245.93839192739688,245.93839192739688,l,1,0.6614161614561453,246.61344709037803,247.63853621145245,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
72,0,72,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.63853621145245,247.63853621145245,247.63853621145245,247.63853621145245,247.63853621145245,247.63853621145245,s,1,1.2243354680249467,248.87198082660325,249.88873075332958,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
73,0,73,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.88873075332958,249.88873075332958,249.88873075332958,249.88873075332958,249.88873075332958,249.88873075332958,s,1,0.6381553423125297,250.53877437056508,251.5638843192719,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
74,0,74,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.5638843192719,251.5638843192719,251.5638843192719,251.5638843192719,251.5638843192719,251.5638843192719,s,1,0.4350807040464133,252.01391586253885,253.03902098163962,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
75,0,75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.03902098163962,253.03902098163962,253.03902098163962,253.03902098163962,253.03902098163962,253.03902098163962,l,1,0.6239385360386223,253.67237836227287,254.68914187233895,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
76,0,76,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.68914187233895,254.68914187233895,254.68914187233895,254.68914187233895,254.68914187233895,254.68914187233895,l,1,0.8617983028525487,255.5641909983242,256.5893078894587,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
77,0,77,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.5893078894587,256.5893078894587,256.5893078894587,256.5893078894587,256.5893078894587,256.5893078894587,l,1,0.5377128310501575,257.1393448660383,258.1644638701109,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
78,0,78,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.1644638701109,258.1644638701109,258.1644638701109,258.1644638701109,258.1644638701109,258.1644638701109,l,1,0.5385887981392443,258.7144963189494,259.7479128621053,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
79,0,79,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.7479128621053,259.7479128621053,259.7479128621053,259.7479128621053,259.7479128621053,259.7479128621053,s,1,0.48318825906608254,260.23960566392634,261.2647071607644,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
80,0,80,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.2647071607644,261.2647071607644,261.2647071607644,261.2647071607644,261.2647071607644,261.2647071607644,s,1,0.6784066621912643,261.9564265253721,262.9732172017684,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
81,0,81,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.9732172017684,262.9732172017684,262.9732172017684,262.9732172017684,262.9732172017684,262.9732172017684,s,1,0.6259274219628423,263.6149086452788,264.64833333843853,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
82,0,82,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.64833333843853,264.64833333843853,264.64833333843853,264.64833333843853,264.64833333843853,264.64833333843853,s,1,0.6458506917115301,265.30671252764296,266.32347845251206,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
83,0,83,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.32347845251206,266.32347845251206,266.32347845251206,266.32347845251206,266.32347845251206,266.32347845251206,s,1,0.5227347604231909,266.85686269775033,267.8819445744157,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
84,0,84,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.8819445744157,267.8819445744157,267.8819445744157,267.8819445744157,267.8819445744157,267.8819445744157,s,1,0.6842933298321441,268.58199528511614,269.607094970881,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
85,0,85,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.607094970881,269.607094970881,269.607094970881,269.607094970881,269.607094970881,269.607094970881,l,1,0.5671998983016238,270.1904669912765,271.20723261428066,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
86,0,86,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.20723261428066,271.20723261428066,271.20723261428066,271.20723261428066,271.20723261428066,271.20723261428066,l,1,0.5751065424410626,271.7905892402632,272.81570462230593,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
87,0,87,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.81570462230593,272.81570462230593,272.81570462230593,272.81570462230593,272.81570462230593,272.81570462230593,l,1,0.5826391949085519,273.40742881642655,274.4241896098247,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
88,0,88,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.4241896098247,274.4241896098247,274.4241896098247,274.4241896098247,274.4241896098247,274.4241896098247,l,1,0.5822153983172029,275.0158987113973,276.04095976043027,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
89,0,89,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.04095976043027,276.04095976043027,276.04095976043027,276.04095976043027,276.04095976043027,276.04095976043027,l,1,0.6454549671616405,276.69936370139476,277.7244606706081,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
90,0,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.7244606706081,277.7244606706081,277.7244606706081,277.7244606706081,277.7244606706081,277.7244606706081,l,1,0.6980449862312526,278.432843934861,279.46627858898137,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
91,0,91,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.46627858898137,279.46627858898137,279.46627858898137,279.46627858898137,279.46627858898137,279.46627858898137,s,1,0.547209617914632,280.0246481191134,281.04142672161106,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
92,0,92,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.04142672161106,281.04142672161106,281.04142672161106,281.04142672161106,281.04142672161106,281.04142672161106,s,0,0.7960914167342708,281.849806061713,282.88324011221994,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
93,0,93,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.88324011221994,282.88324011221994,282.88324011221994,282.88324011221994,282.88324011221994,282.88324011221994,s,1,0.5623198986286297,283.4582780697383,284.48337624629494,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
94,0,94,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.48337624629494,284.48337624629494,284.48337624629494,284.48337624629494,284.48337624629494,284.48337624629494,s,1,0.4502051715971902,284.95007108559366,285.9751668473473,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
95,0,95,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.9751668473473,285.9751668473473,285.9751668473473,285.9751668473473,285.9751668473473,285.9751668473473,l,1,0.454444345086813,286.4418671198655,287.4669680130901,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
96,0,96,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.4669680130901,287.4669680130901,287.4669680130901,287.4669680130901,287.4669680130901,287.4669680130901,s,1,0.4106725553283468,287.8919913308928,288.92542507953476,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
97,0,97,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.92542507953476,288.92542507953476,288.92542507953476,288.92542507953476,288.92542507953476,288.92542507953476,s,1,0.3842649559956044,289.32545707549434,290.3505709482124,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
98,0,98,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.3505709482124,290.3505709482124,290.3505709482124,290.3505709482124,290.3505709482124,290.3505709482124,l,1,0.5591293501202017,290.9255892855581,291.94234615494497,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
99,0,99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.94234615494497,291.94234615494497,291.94234615494497,291.94234615494497,291.94234615494497,291.94234615494497,s,1,0.511383410776034,292.4673872819403,293.4841529048281,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
100,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.4841529048281,293.4841529048281,293.4841529048281,293.4841529048281,293.4841529048281,293.4841529048281,l,1,0.545611325185746,294.04253933858126,295.07595014653634,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
101,0,101,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.07595014653634,295.07595014653634,295.07595014653634,295.07595014653634,295.07595014653634,295.07595014653634,s,1,0.49689343059435487,295.584340051515,296.61776866868604,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
102,0,102,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.61776866868604,296.61776866868604,296.61776866868604,296.61776866868604,296.61776866868604,296.61776866868604,l,1,0.43507828924339265,297.06779870262835,298.0845495350659,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
103,0,103,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.0845495350659,298.0845495350659,298.0845495350659,298.0845495350659,298.0845495350659,298.0845495350659,s,1,0.3363044016296044,298.4345916430466,299.4596662753029,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
104,0,104,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.4596662753029,299.4596662753029,299.4596662753029,299.4596662753029,299.4596662753029,299.4596662753029,l,0,0.3932449765270576,299.8680371637456,300.8931229644222,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
105,0,105,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.8931229644222,300.8931229644222,300.8931229644222,300.8931229644222,300.8931229644222,300.8931229644222,s,0,0.3437863434664905,301.2514937019441,302.2765788988909,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
106,0,106,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.2765788988909,302.2765788988909,302.2765788988909,302.2765788988909,302.2765788988909,302.2765788988909,l,1,0.6003734527621418,302.8932874724269,303.91838685632683,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
107,0,107,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.91838685632683,303.91838685632683,303.91838685632683,303.91838685632683,303.91838685632683,303.91838685632683,l,1,0.5346203837543726,304.4684235310415,305.4852105852915,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
108,0,108,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.4852105852915,305.4852105852915,305.4852105852915,305.4852105852915,305.4852105852915,305.4852105852915,l,1,0.4157982605975121,305.91021458478644,306.93531366682146,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
109,0,109,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.93531366682146,306.93531366682146,306.93531366682146,306.93531366682146,306.93531366682146,306.93531366682146,l,1,0.3817218744661659,307.327013109345,308.35209196747746,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
110,0,110,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.35209196747746,308.35209196747746,308.35209196747746,308.35209196747746,308.35209196747746,308.35209196747746,s,1,0.5489642686443403,308.9104732697597,309.9355714463163,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
111,0,111,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.9355714463163,309.9355714463163,309.9355714463163,309.9355714463163,309.9355714463163,309.9355714463163,l,1,0.5085713814478368,310.4606074418407,311.48569837398827,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
112,0,112,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.48569837398827,311.48569837398827,311.48569837398827,311.48569837398827,311.48569837398827,311.48569837398827,s,1,0.5184255579952151,312.0190844302997,313.0358425070299,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
113,0,113,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0358425070299,313.0358425070299,313.0358425070299,313.0358425070299,313.0358425070299,313.0358425070299,s,1,0.5683164393994957,313.6192293181084,314.652660349966,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
114,0,114,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.652660349966,314.652660349966,314.652660349966,314.652660349966,314.652660349966,314.652660349966,l,1,0.4635396720841527,315.12768381880596,316.15277716575656,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
115,0,115,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.15277716575656,316.15277716575656,316.15277716575656,316.15277716575656,316.15277716575656,316.15277716575656,l,1,0.47543344530276954,316.6444744953187,317.67792122333776,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
116,0,116,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.67792122333776,317.67792122333776,317.67792122333776,317.67792122333776,317.67792122333776,317.67792122333776,l,1,0.5183476808015257,318.21131784445606,319.2280553954188,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
117,0,117,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.2280553954188,319.2280553954188,319.2280553954188,319.2280553954188,319.2280553954188,319.2280553954188,s,1,0.5442427397938445,319.78640983311925,320.81984750565607,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
118,0,118,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.81984750565607,320.81984750565607,320.81984750565607,320.81984750565607,320.81984750565607,320.81984750565607,l,1,0.4564613029360771,321.2865423449548,322.31998122495133,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
119,0,119,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.31998122495133,322.31998122495133,322.31998122495133,322.31998122495133,322.31998122495133,322.31998122495133,s,1,0.3723591088782996,322.7033303048229,323.72843964979984,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
120,0,120,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.72843964979984,323.72843964979984,323.72843964979984,323.72843964979984,323.72843964979984,323.72843964979984,l,1,0.4039470481220633,324.14513252698816,325.1618957351893,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
121,0,121,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.1618957351893,325.1618957351893,325.1618957351893,325.1618957351893,325.1618957351893,325.1618957351893,s,1,0.4265281022526324,325.6035735954065,326.6286814311752,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
